"x","y","p","dens"
15.75,0.0275,0,0
16.25,0.0275,0,0
16.75,0.0275,0,0
17.25,0.0275,0,0
17.75,0.0275,0,0
18.25,0.0275,0,0
18.75,0.0275,0,0
19.25,0.0275,0,0
19.75,0.0275,0,0
20.25,0.0275,0,0
20.75,0.0275,0,0
21.25,0.0275,0,0
21.75,0.0275,0,0
22.25,0.0275,0,0
22.75,0.0275,0,0
23.25,0.0275,0,0
23.75,0.0275,0,0
24.25,0.0275,0,0
24.75,0.0275,0,0
25.25,0.0275,0,0
25.75,0.0275,0,0
26.25,0.0275,0,0
26.75,0.0275,0,0
27.25,0.0275,0,0
27.75,0.0275,0,0
28.25,0.0275,0,0
28.75,0.0275,0,0
29.25,0.0275,0,0
29.75,0.0275,0,0
7.25,0.0298333333333333,0,0
7.75,0.0298333333333333,0,0
8.25,0.0298333333333333,0,0
8.75,0.0298333333333333,0,0
9.25,0.0298333333333333,0,0
9.75,0.0298333333333333,0,0
10.25,0.0298333333333333,0,0
10.75,0.0298333333333333,0,0
11.25,0.0298333333333333,0,0
11.75,0.0298333333333333,0,0
12.25,0.0298333333333333,0,0
12.75,0.0298333333333333,0,0
13.25,0.0298333333333333,0,0
13.75,0.0298333333333333,0,0
14.25,0.0298333333333333,0,0
14.75,0.0298333333333333,0,0
15.25,0.0298333333333333,0,0
15.75,0.0298333333333333,0,0
16.25,0.0298333333333333,0,0
16.75,0.0298333333333333,0,0
17.25,0.0298333333333333,0,0
17.75,0.0298333333333333,0,0
18.25,0.0298333333333333,0,0
18.75,0.0298333333333333,0,0
19.25,0.0298333333333333,0,0
19.75,0.0298333333333333,0,0
20.25,0.0298333333333333,0,0
20.75,0.0298333333333333,0,0
21.25,0.0298333333333333,0,0
21.75,0.0298333333333333,0,0
22.25,0.0298333333333333,0,0
22.75,0.0298333333333333,0,0
23.25,0.0298333333333333,0,0
23.75,0.0298333333333333,0,0
24.25,0.0298333333333333,0,0
24.75,0.0298333333333333,0,0
25.25,0.0298333333333333,0,0
25.75,0.0298333333333333,0,0
26.25,0.0298333333333333,0,0
26.75,0.0298333333333333,0,0
27.25,0.0298333333333333,0,0
27.75,0.0298333333333333,0,0
28.25,0.0298333333333333,0,0
28.75,0.0298333333333333,0,0
29.25,0.0298333333333333,0,0
29.75,0.0298333333333333,0,0
7.25,0.0321666666666667,0,0
7.75,0.0321666666666667,0,0
8.25,0.0321666666666667,0,0
8.75,0.0321666666666667,0,0
9.25,0.0321666666666667,0,0
9.75,0.0321666666666667,0,0
10.25,0.0321666666666667,0,0
10.75,0.0321666666666667,0,0
11.25,0.0321666666666667,0,0
11.75,0.0321666666666667,0,0
12.25,0.0321666666666667,0,0
12.75,0.0321666666666667,0,0
13.25,0.0321666666666667,0,0
13.75,0.0321666666666667,0,0
14.25,0.0321666666666667,0,0
14.75,0.0321666666666667,0,0
15.25,0.0321666666666667,0,0
15.75,0.0321666666666667,0,0
16.25,0.0321666666666667,0,0
16.75,0.0321666666666667,0,0
17.25,0.0321666666666667,0,0
17.75,0.0321666666666667,0,0
18.25,0.0321666666666667,0,0
18.75,0.0321666666666667,0,0
19.25,0.0321666666666667,0,0
19.75,0.0321666666666667,0,0
20.25,0.0321666666666667,0,0
20.75,0.0321666666666667,0,0
21.25,0.0321666666666667,0,0
21.75,0.0321666666666667,0,0
22.25,0.0321666666666667,0,0
22.75,0.0321666666666667,0,0
23.25,0.0321666666666667,0,0
23.75,0.0321666666666667,0,0
24.25,0.0321666666666667,0,0
24.75,0.0321666666666667,0,0
25.25,0.0321666666666667,0,0
25.75,0.0321666666666667,0,0
26.25,0.0321666666666667,0,0
26.75,0.0321666666666667,0,0
27.25,0.0321666666666667,0,0
27.75,0.0321666666666667,0,0
28.25,0.0321666666666667,0,0
28.75,0.0321666666666667,0,0
29.25,0.0321666666666667,0,0
29.75,0.0321666666666667,0,0
7.25,0.0345,0,0
7.75,0.0345,0,0
8.25,0.0345,0,0
8.75,0.0345,0,0
9.25,0.0345,0,0
9.75,0.0345,0,0
10.25,0.0345,0,0
10.75,0.0345,0,0
11.25,0.0345,0,0
11.75,0.0345,0,0
12.25,0.0345,0,0
12.75,0.0345,0,0
13.25,0.0345,0,0
13.75,0.0345,0,0
14.25,0.0345,0,0
14.75,0.0345,0,0
15.25,0.0345,0,0
15.75,0.0345,0,0
16.25,0.0345,0,0
16.75,0.0345,0,0
17.25,0.0345,0,0
17.75,0.0345,0,0
18.25,0.0345,0,0
18.75,0.0345,0,0
19.25,0.0345,0,0
19.75,0.0345,0,0
20.25,0.0345,0,0
20.75,0.0345,0,0
21.25,0.0345,0,0
21.75,0.0345,0,0
22.25,0.0345,0,0
22.75,0.0345,0,0
23.25,0.0345,0,0
23.75,0.0345,0,0
24.25,0.0345,0,0
24.75,0.0345,0,0
25.25,0.0345,0,0
25.75,0.0345,0,0
26.25,0.0345,0,0
26.75,0.0345,0,0
27.25,0.0345,0,0
27.75,0.0345,0,0
28.25,0.0345,0,0
28.75,0.0345,0,0
29.25,0.0345,0,0
29.75,0.0345,0,0
7.25,0.0368333333333333,0,0
7.75,0.0368333333333333,0,0
8.25,0.0368333333333333,0,0
8.75,0.0368333333333333,0,0
9.25,0.0368333333333333,0,0
9.75,0.0368333333333333,0,0
10.25,0.0368333333333333,0,0
10.75,0.0368333333333333,0,0
11.25,0.0368333333333333,0,0
11.75,0.0368333333333333,0,0
12.25,0.0368333333333333,0,0
12.75,0.0368333333333333,0,0
13.25,0.0368333333333333,0,0
13.75,0.0368333333333333,0,0
14.25,0.0368333333333333,0,0
14.75,0.0368333333333333,0,0
15.25,0.0368333333333333,0,0
15.75,0.0368333333333333,0,0
16.25,0.0368333333333333,0,0
16.75,0.0368333333333333,0,0
17.25,0.0368333333333333,0,0
17.75,0.0368333333333333,0,0
18.25,0.0368333333333333,0,0
18.75,0.0368333333333333,0,0
19.25,0.0368333333333333,0,0
19.75,0.0368333333333333,0,0
20.25,0.0368333333333333,0,0
20.75,0.0368333333333333,0,0
21.25,0.0368333333333333,0,0
21.75,0.0368333333333333,0,0
22.25,0.0368333333333333,0,0
22.75,0.0368333333333333,0,0
23.25,0.0368333333333333,0,0
23.75,0.0368333333333333,0,0
24.25,0.0368333333333333,0,0
24.75,0.0368333333333333,0,0
25.25,0.0368333333333333,0,0
25.75,0.0368333333333333,0,0
26.25,0.0368333333333333,0,0
26.75,0.0368333333333333,0,0
27.25,0.0368333333333333,0,0
27.75,0.0368333333333333,0,0
28.25,0.0368333333333333,0,0
28.75,0.0368333333333333,0,0
29.25,0.0368333333333333,0,0
29.75,0.0368333333333333,0,0
7.25,0.0391666666666667,0,0
7.75,0.0391666666666667,0,0
8.25,0.0391666666666667,0,0
8.75,0.0391666666666667,0,0
9.25,0.0391666666666667,0,0
9.75,0.0391666666666667,0,0
10.25,0.0391666666666667,0,0
10.75,0.0391666666666667,0,0
11.25,0.0391666666666667,0,0
11.75,0.0391666666666667,0,0
12.25,0.0391666666666667,0,0
12.75,0.0391666666666667,0,0
13.25,0.0391666666666667,0,0
13.75,0.0391666666666667,0,0
14.25,0.0391666666666667,0,0
14.75,0.0391666666666667,0,0
15.25,0.0391666666666667,0,0
15.75,0.0391666666666667,0,0
16.25,0.0391666666666667,0,0
16.75,0.0391666666666667,0,0
17.25,0.0391666666666667,0,0
17.75,0.0391666666666667,0,0
18.25,0.0391666666666667,0,0
18.75,0.0391666666666667,0,0
19.25,0.0391666666666667,0,0
19.75,0.0391666666666667,0,0
20.25,0.0391666666666667,0,0
20.75,0.0391666666666667,0,0
21.25,0.0391666666666667,0,0
21.75,0.0391666666666667,0,0
22.25,0.0391666666666667,0,0
22.75,0.0391666666666667,0,0
23.25,0.0391666666666667,0,0
23.75,0.0391666666666667,0,0
24.25,0.0391666666666667,0,0
24.75,0.0391666666666667,0,0
25.25,0.0391666666666667,0,0
25.75,0.0391666666666667,0,0
26.25,0.0391666666666667,0,0
26.75,0.0391666666666667,0,0
27.25,0.0391666666666667,0,0
27.75,0.0391666666666667,0,0
28.25,0.0391666666666667,0,0
28.75,0.0391666666666667,0,0
29.25,0.0391666666666667,0,0
29.75,0.0391666666666667,0,0
7.25,0.0415,0.000123757886998724,0.106078188856049
7.75,0.0415,8.08656188512928e-05,0.0693133875868224
8.25,0.0415,5.26379003569055e-05,0.045118200305919
8.75,0.0415,3.41308311696792e-05,0.0292549981454393
9.25,0.0415,2.2043373791619e-05,0.0188943203928163
9.75,0.0415,1.41794876741446e-05,0.0121538465778382
10.25,0.0415,1.95148094573344e-06,0.00167269795348581
10.75,0.0415,0,0
11.25,0.0415,0,0
11.75,0.0415,0,0
12.25,0.0415,0,0
12.75,0.0415,0,0
13.25,0.0415,0,0
13.75,0.0415,0,0
14.25,0.0415,0,0
14.75,0.0415,0,0
15.25,0.0415,0,0
15.75,0.0415,0,0
16.25,0.0415,0,0
16.75,0.0415,0,0
17.25,0.0415,0,0
17.75,0.0415,0,0
18.25,0.0415,0,0
18.75,0.0415,0,0
19.25,0.0415,0,0
19.75,0.0415,0,0
20.25,0.0415,0,0
20.75,0.0415,0,0
21.25,0.0415,0,0
21.75,0.0415,0,0
22.25,0.0415,0,0
22.75,0.0415,0,0
23.25,0.0415,0,0
23.75,0.0415,0,0
24.25,0.0415,0,0
24.75,0.0415,0,0
25.25,0.0415,0,0
25.75,0.0415,0,0
26.25,0.0415,0,0
26.75,0.0415,0,0
27.25,0.0415,0,0
27.75,0.0415,0,0
28.25,0.0415,0,0
28.75,0.0415,0,0
29.25,0.0415,0,0
29.75,0.0415,0,0
7.25,0.0438333333333333,0,0
7.75,0.0438333333333333,0,0
8.25,0.0438333333333333,0,0
8.75,0.0438333333333333,0,0
9.25,0.0438333333333333,0,0
9.75,0.0438333333333333,0,0
10.25,0.0438333333333333,7.13219821833532e-06,0.00611331275857313
10.75,0.0438333333333333,5.79493262555954e-06,0.00496708510762246
11.25,0.0438333333333333,3.68117097223884e-06,0.00315528940477615
11.75,0.0438333333333333,2.32830156642224e-06,0.00199568705693335
12.25,0.0438333333333333,1.466127511671e-06,0.00125668072428943
12.75,0.0438333333333333,9.19064713463911e-07,0.000787769754397638
13.25,0.0438333333333333,5.73487209881231e-07,0.000491560465612484
13.75,0.0438333333333333,3.12451310234903e-07,0.000267815408772774
14.25,0.0438333333333333,0,0
14.75,0.0438333333333333,0,0
15.25,0.0438333333333333,0,0
15.75,0.0438333333333333,0,0
16.25,0.0438333333333333,0,0
16.75,0.0438333333333333,0,0
17.25,0.0438333333333333,0,0
17.75,0.0438333333333333,0,0
18.25,0.0438333333333333,0,0
18.75,0.0438333333333333,0,0
19.25,0.0438333333333333,0,0
19.75,0.0438333333333333,0,0
20.25,0.0438333333333333,0,0
20.75,0.0438333333333333,0,0
21.25,0.0438333333333333,0,0
21.75,0.0438333333333333,0,0
22.25,0.0438333333333333,0,0
22.75,0.0438333333333333,0,0
23.25,0.0438333333333333,0,0
23.75,0.0438333333333333,0,0
24.25,0.0438333333333333,0,0
24.75,0.0438333333333333,0,0
25.25,0.0438333333333333,0,0
25.75,0.0438333333333333,0,0
26.25,0.0438333333333333,0,0
26.75,0.0438333333333333,0,0
27.25,0.0438333333333333,0,0
27.75,0.0438333333333333,0,0
28.25,0.0438333333333333,0,0
28.75,0.0438333333333333,0,0
29.25,0.0438333333333333,0,0
29.75,0.0438333333333333,0,0
7.25,0.0461666666666667,0.000511015622914169,0.438013391069287
7.75,0.0461666666666667,0.000230187810182836,0.197303837299574
8.25,0.0461666666666667,0.00011099731162217,0.0951405528190031
8.75,0.0461666666666667,7.19715352925843e-05,0.0616898873936437
9.25,0.0461666666666667,4.64827664736313e-05,0.0398423712631126
9.75,0.0461666666666667,2.53490073765399e-05,0.0217277206084627
10.25,0.0461666666666667,0,0
10.75,0.0461666666666667,0,0
11.25,0.0461666666666667,0,0
11.75,0.0461666666666667,0,0
12.25,0.0461666666666667,0,0
12.75,0.0461666666666667,0,0
13.25,0.0461666666666667,0,0
13.75,0.0461666666666667,4.37249646975957e-08,3.74785411693678e-05
14.25,0.0461666666666667,2.20155206816312e-07,0.00018870446298541
14.75,0.0461666666666667,1.35417106773351e-07,0.000116071805805729
15.25,0.0461666666666667,8.28810557928825e-08,7.10409049653279e-05
15.75,0.0461666666666667,5.04695490800677e-08,4.32596134972009e-05
16.25,0.0461666666666667,2.56085125905359e-08,2.19501536490308e-05
16.75,0.0461666666666667,0,0
17.25,0.0461666666666667,0,0
17.75,0.0461666666666667,0,0
18.25,0.0461666666666667,0,0
18.75,0.0461666666666667,0,0
19.25,0.0461666666666667,0,0
19.75,0.0461666666666667,0,0
20.25,0.0461666666666667,0,0
20.75,0.0461666666666667,0,0
21.25,0.0461666666666667,0,0
21.75,0.0461666666666667,0,0
22.25,0.0461666666666667,0,0
22.75,0.0461666666666667,0,0
23.25,0.0461666666666667,0,0
23.75,0.0461666666666667,0,0
24.25,0.0461666666666667,0,0
24.75,0.0461666666666667,0,0
25.25,0.0461666666666667,0,0
25.75,0.0461666666666667,0,0
26.25,0.0461666666666667,0,0
26.75,0.0461666666666667,0,0
27.25,0.0461666666666667,0,0
27.75,0.0461666666666667,0,0
28.25,0.0461666666666667,0,0
28.75,0.0461666666666667,0,0
29.25,0.0461666666666667,0,0
29.75,0.0461666666666667,0,0
7.25,0.0485,0.00130183168599937,1.1158557308566
7.75,0.0485,0.000800693717091509,0.68630890036415
8.25,0.0485,0.000475827771896375,0.407852375911178
8.75,0.0485,0.00019094934318075,0.1636708655835
9.25,0.0485,6.74831673364908e-05,0.0578427148598493
9.75,0.0485,3.32003093751391e-05,0.0284574080358335
10.25,0.0485,3.01201791207549e-05,0.0258172963892185
10.75,0.0485,1.22197492321582e-05,0.0104740707704213
11.25,0.0485,7.76246922406886e-06,0.00665354504920188
11.75,0.0485,4.90967939006429e-06,0.0042082966200551
12.25,0.0485,1.95358678665113e-06,0.00167450295998668
12.75,0.0485,0,0
13.25,0.0485,0,0
13.75,0.0485,0,0
14.25,0.0485,0,0
14.75,0.0485,0,0
15.25,0.0485,0,0
15.75,0.0485,0,0
16.25,0.0485,4.96531465495887e-09,4.25598398996474e-06
16.75,0.0485,1.8423357811852e-08,1.5791449553016e-05
17.25,0.0485,1.10417319890677e-08,9.46434170491515e-06
17.75,0.0485,6.58118800813011e-09,5.64101829268295e-06
18.25,0.0485,3.2670231197629e-09,2.80030553122534e-06
18.75,0.0485,0,0
19.25,0.0485,0,0
19.75,0.0485,0,0
20.25,0.0485,0,0
20.75,0.0485,0,0
21.25,0.0485,0,0
21.75,0.0485,0,0
22.25,0.0485,0,0
22.75,0.0485,0,0
23.25,0.0485,0,0
23.75,0.0485,0,0
24.25,0.0485,0,0
24.75,0.0485,0,0
25.25,0.0485,0,0
25.75,0.0485,0,0
26.25,0.0485,0,0
26.75,0.0485,0,0
27.25,0.0485,0,0
27.75,0.0485,0,0
28.25,0.0485,0,0
28.75,0.0485,0,0
29.25,0.0485,0,0
29.75,0.0485,0,0
7.25,0.0508333333333333,0.00115528462287811,0.990243962466955
7.75,0.0508333333333333,0.000713520166334936,0.611588714001374
8.25,0.0508333333333333,0.000424199549935062,0.363599614230053
8.75,0.0508333333333333,0.000348117019705065,0.298386016890056
9.25,0.0508333333333333,0.000225507660272317,0.193292280233414
9.75,0.0508333333333333,0.00014286468463502,0.122455443972874
10.25,0.0508333333333333,8.26126933693824e-05,0.0708108800308992
10.75,0.0508333333333333,4.71671945801617e-05,0.0404290239258529
11.25,0.0508333333333333,1.89330813943026e-05,0.0162283554808308
11.75,0.0508333333333333,6.10955858605938e-06,0.00523676450233661
12.25,0.0508333333333333,4.10028243992901e-06,0.00351452780565343
12.75,0.0508333333333333,2.60205789719834e-06,0.00223033534045572
13.25,0.0508333333333333,1.2093099860539e-06,0.00103655141661763
13.75,0.0508333333333333,7.5106736235766e-07,0.000643772024877994
14.25,0.0508333333333333,4.64240327417006e-07,0.000397920280643148
14.75,0.0508333333333333,8.48521513029946e-08,7.27304154025668e-05
15.25,0.0508333333333333,0,0
15.75,0.0508333333333333,0,0
16.25,0.0508333333333333,0,0
16.75,0.0508333333333333,0,0
17.25,0.0508333333333333,0,0
17.75,0.0508333333333333,0,0
18.25,0.0508333333333333,6.33453337725021e-10,5.42960003764303e-07
18.75,0.0508333333333333,2.29838692570761e-09,1.97004593632081e-06
19.25,0.0508333333333333,1.34637110366764e-09,1.15403237457227e-06
19.75,0.0508333333333333,7.83943432796084e-10,6.71951513825215e-07
20.25,0.0508333333333333,4.53652325724807e-10,3.88844850621263e-07
20.75,0.0508333333333333,1.96817351338918e-11,1.6870058686193e-08
21.25,0.0508333333333333,0,0
21.75,0.0508333333333333,0,0
22.25,0.0508333333333333,0,0
22.75,0.0508333333333333,0,0
23.25,0.0508333333333333,0,0
23.75,0.0508333333333333,0,0
24.25,0.0508333333333333,0,0
24.75,0.0508333333333333,0,0
25.25,0.0508333333333333,0,0
25.75,0.0508333333333333,0,0
26.25,0.0508333333333333,0,0
26.75,0.0508333333333333,0,0
27.25,0.0508333333333333,0,0
27.75,0.0508333333333333,0,0
28.25,0.0508333333333333,0,0
28.75,0.0508333333333333,0,0
29.25,0.0508333333333333,0,0
29.75,0.0508333333333333,0,0
7.25,0.0531666666666667,0.00394015359668444,3.3772745114438
7.75,0.0531666666666667,0.0024244174347424,2.07807208692206
8.25,0.0531666666666667,0.00147453432892375,1.26388656764893
8.75,0.0531666666666667,0.000774141371427877,0.66354974693818
9.25,0.0531666666666667,0.00043968356061595,0.3768716233851
9.75,0.0531666666666667,0.000245566242418082,0.210485350644071
10.25,0.0531666666666667,0.000107761242461721,0.0923667792529038
10.75,0.0531666666666667,7.4059535370642e-05,0.0634796017462646
11.25,0.0531666666666667,4.58922452792282e-05,0.0393362102393385
11.75,0.0531666666666667,3.27629545229032e-05,0.0280825324482028
12.25,0.0531666666666667,1.90990293623945e-05,0.0163705965963381
12.75,0.0531666666666667,1.14483495829309e-05,0.00981287107108362
13.25,0.0531666666666667,6.90751410469478e-06,0.00592072637545266
13.75,0.0531666666666667,3.65923298313004e-06,0.00313648541411146
14.25,0.0531666666666667,1.84738934415427e-06,0.00158347658070366
14.75,0.0531666666666667,9.28351802317049e-07,0.000795730116271756
15.25,0.0531666666666667,4.16419013056567e-07,0.000356930582619915
15.75,0.0531666666666667,2.08396641917569e-07,0.000178625693072202
16.25,0.0531666666666667,9.73123478440364e-08,8.34105838663169e-05
16.75,0.0531666666666667,3.88492545162966e-08,3.32993610139685e-05
17.25,0.0531666666666667,2.32836522378166e-08,1.99574162038428e-05
17.75,0.0531666666666667,1.38777225388831e-08,1.18951907476141e-05
18.25,0.0531666666666667,3.90047645748792e-09,3.34326553498965e-06
18.75,0.0531666666666667,0,0
19.25,0.0531666666666667,0,0
19.75,0.0531666666666667,0,0
20.25,0.0531666666666667,0,0
20.75,0.0531666666666667,2.41184652572945e-10,2.06729702205382e-07
21.25,0.0531666666666667,1.49040947121648e-10,1.27749383247127e-07
21.75,0.0531666666666667,8.45900405765934e-11,7.25057490656515e-08
22.25,0.0531666666666667,4.76859345366341e-11,4.08736581742578e-08
22.75,0.0531666666666667,2.66960854578002e-11,2.28823589638287e-08
23.25,0.0531666666666667,1.48394314192225e-11,1.27195126450478e-08
23.75,0.0531666666666667,6.80658635010544e-12,5.83421687151895e-09
24.25,0.0531666666666667,0,0
24.75,0.0531666666666667,0,0
25.25,0.0531666666666667,0,0
25.75,0.0531666666666667,0,0
26.25,0.0531666666666667,0,0
26.75,0.0531666666666667,0,0
27.25,0.0531666666666667,0,0
27.75,0.0531666666666667,0,0
28.25,0.0531666666666667,0,0
28.75,0.0531666666666667,0,0
29.25,0.0531666666666667,0,0
29.75,0.0531666666666667,0,0
7.25,0.0555,0.0029261935173995,2.50816587205671
7.75,0.0555,0.00151824682349703,1.30135442014031
8.25,0.0555,0.00103047777054203,0.883266660464596
8.75,0.0555,0.000779771649203949,0.66837569931767
9.25,0.0555,0.000554664278897297,0.475426524769112
9.75,0.0555,0.000375865217387908,0.322170186332492
10.25,0.0555,0.000266516540588739,0.228442749076062
10.75,0.0555,0.000160990935153812,0.137992230131839
11.25,0.0555,0.000103143397919086,0.088408626787788
11.75,0.0555,5.52837640477342e-05,0.0473860834694865
12.25,0.0555,2.95044100398549e-05,0.0252894943198757
12.75,0.0555,1.80416399186502e-05,0.0154642627874145
13.25,0.0555,9.21539677668485e-06,0.00789891152287272
13.75,0.0555,4.1251771381888e-06,0.00353586611844754
14.25,0.0555,2.79501393001579e-06,0.00239572622572782
14.75,0.0555,1.72544252159804e-06,0.00147895073279832
15.25,0.0555,1.16934359151263e-06,0.00100229450701082
15.75,0.0555,7.20320508034061e-07,0.00061741757831491
16.25,0.0555,3.77559398605809e-07,0.000323622341662122
16.75,0.0555,2.34037898341352e-07,0.000200603912864016
17.25,0.0555,1.23534671575899e-07,0.000105886861350771
17.75,0.0555,6.71668305535632e-08,5.75715690459113e-05
18.25,0.0555,3.16626912431373e-08,2.71394496369748e-05
18.75,0.0555,1.53451127098714e-08,1.31529537513183e-05
19.25,0.0555,6.10515592532668e-09,5.23299079313715e-06
19.75,0.0555,3.23702473721043e-09,2.77459263189465e-06
20.25,0.0555,1.19504321098862e-09,1.02432275227596e-06
20.75,0.0555,5.50087817555722e-10,4.7150384361919e-07
21.25,0.0555,3.14281997191302e-10,2.69384569021116e-07
21.75,0.0555,1.78374650781077e-10,1.52892557812352e-07
22.25,0.0555,1.57326996297335e-11,1.34851711112002e-08
22.75,0.0555,0,0
23.25,0.0555,0,0
23.75,0.0555,1.3822606126368e-12,1.18479481083154e-09
24.25,0.0555,4.48522860407863e-12,3.84448166063882e-09
24.75,0.0555,2.43792461773751e-12,2.08964967234644e-09
25.25,0.0555,1.31475367037836e-12,1.12693171746717e-09
25.75,0.0555,7.03343387975509e-13,6.02865761121865e-10
26.25,0.0555,3.73162110101078e-13,3.19853237229495e-10
26.75,0.0555,1.96307436972632e-13,1.68263517405113e-10
27.25,0.0555,1.02373143295864e-13,8.77484085393122e-11
27.75,0.0555,5.88654458510972e-15,5.04560964437976e-12
28.25,0.0555,0,0
28.75,0.0555,0,0
29.25,0.0555,0,0
29.75,0.0555,0,0
7.25,0.0578333333333333,0.00385105424837206,3.30090364146176
7.75,0.0578333333333333,0.00264798708686068,2.26970321730916
8.25,0.0578333333333333,0.00144363817001861,1.23740414573024
8.75,0.0578333333333333,0.000742236464030133,0.6362026834544
9.25,0.0578333333333333,0.000411776987657251,0.352951703706215
9.75,0.0578333333333333,0.000195176477397049,0.167294123483185
10.25,0.0578333333333333,0.000127566450869314,0.109342672173697
10.75,0.0578333333333333,8.85394565347639e-05,0.0758909627440833
11.25,0.0578333333333333,5.64556054604353e-05,0.0483905189660874
11.75,0.0578333333333333,4.25525396257118e-05,0.0364736053934673
12.25,0.0578333333333333,3.24666625570419e-05,0.0278285679060359
12.75,0.0578333333333333,1.83648404253032e-05,0.015741291793117
13.25,0.0578333333333333,1.31748052755963e-05,0.0112926902362254
13.75,0.0578333333333333,9.2259675511927e-06,0.0079079721867366
14.25,0.0578333333333333,5.33017714917294e-06,0.00456872327071966
14.75,0.0578333333333333,3.05762129705505e-06,0.00262081825461861
15.25,0.0578333333333333,1.57749569619087e-06,0.00135213916816361
15.75,0.0578333333333333,8.46946154191469e-07,0.000725953846449831
16.25,0.0578333333333333,5.24212117273138e-07,0.000449324671948404
16.75,0.0578333333333333,2.06190828093771e-07,0.000176734995508946
17.25,0.0578333333333333,1.15627548923881e-07,9.91093276490411e-05
17.75,0.0578333333333333,6.5147028607334e-08,5.58403102348577e-05
18.25,0.0578333333333333,4.10747105209886e-08,3.52068947322759e-05
18.75,0.0578333333333333,2.78745544800652e-08,2.38924752686273e-05
19.25,0.0578333333333333,1.78247826550782e-08,1.52783851329241e-05
19.75,0.0578333333333333,8.91710592675342e-09,7.64323365150293e-06
20.25,0.0578333333333333,5.44382790869768e-09,4.66613820745516e-06
20.75,0.0578333333333333,2.83316909308717e-09,2.42843065121758e-06
21.25,0.0578333333333333,1.49498361793121e-09,1.28141452965533e-06
21.75,0.0578333333333333,5.68548917225800e-10,4.873276433364e-07
22.25,0.0578333333333333,2.91542778797504e-10,2.4989381039786e-07
22.75,0.0578333333333333,1.18493750158599e-10,1.01566071564513e-07
23.25,0.0578333333333333,6.12743274330809e-11,5.25208520854979e-08
23.75,0.0578333333333333,1.97914587718451e-11,1.69641075187243e-08
24.25,0.0578333333333333,9.45798205642667e-12,8.10684176265143e-09
24.75,0.0578333333333333,5.14084104175084e-12,4.40643517864358e-09
25.25,0.0578333333333333,2.71525214534661e-12,2.32735898172567e-09
25.75,0.0578333333333333,0,0
26.25,0.0578333333333333,0,0
26.75,0.0578333333333333,0,0
27.25,0.0578333333333333,0,0
27.75,0.0578333333333333,4.7024695248865e-14,4.03068816418843e-11
28.25,0.0578333333333333,2.70954791936618e-14,2.32246964517101e-11
28.75,0.0578333333333333,1.37443856296216e-14,1.1780901968247e-11
29.25,0.0578333333333333,6.90475010500789e-15,5.9183572328639e-12
29.75,0.0578333333333333,3.43370887279094e-15,2.94317903382081e-12
7.25,0.0601666666666667,0.00168149302987397,1.44127973989197
7.75,0.0601666666666667,0.00134886334053231,1.15616857759912
8.25,0.0601666666666667,0.00110546321938806,0.947539902332619
8.75,0.0601666666666667,0.000870074321441885,0.74577798980733
9.25,0.0601666666666667,0.00059376166949701,0.50893857385458
9.75,0.0601666666666667,0.000397515227979888,0.340727338268475
10.25,0.0601666666666667,0.000217346190331062,0.186296734569482
10.75,0.0601666666666667,0.000110852170263101,0.095016145939801
11.25,0.0601666666666667,6.39450466584302e-05,0.0548100399929402
11.75,0.0601666666666667,3.20751825768118e-05,0.0274930136372672
12.25,0.0601666666666667,1.45187870209466e-05,0.0124446745893828
12.75,0.0601666666666667,1.13837094816003e-05,0.00975746526994312
13.25,0.0601666666666667,7.29179453689141e-06,0.00625010960304978
13.75,0.0601666666666667,4.72047431381127e-06,0.00404612084040966
14.25,0.0601666666666667,3.08611429299286e-06,0.00264524082256531
14.75,0.0601666666666667,2.26901579290436e-06,0.00194487067963231
15.25,0.0601666666666667,1.58756436665165e-06,0.00136076945712998
15.75,0.0601666666666667,9.31040556303142e-07,0.00079803476254555
16.25,0.0601666666666667,5.97245249363399e-07,0.000511924499454342
16.75,0.0601666666666667,4.30710776875036e-07,0.000369180665892888
17.25,0.0601666666666667,2.55682458897746e-07,0.000219156393340925
17.75,0.0601666666666667,1.32398017575323e-07,0.000113484015064563
18.25,0.0601666666666667,7.19842407090354e-08,6.17007777506018e-05
18.75,0.0601666666666667,3.76441684711804e-08,3.22664301181546e-05
19.25,0.0601666666666667,2.1035757218173e-08,1.80306490441483e-05
19.75,0.0601666666666667,8.91610344154524e-09,7.64237437846735e-06
20.25,0.0601666666666667,4.15886639785312e-09,3.56474262673125e-06
20.75,0.0601666666666667,2.60265927990888e-09,2.23085081135047e-06
21.25,0.0601666666666667,1.16088031830941e-09,9.95040272836638e-07
21.75,0.0601666666666667,8.72618743390511e-10,7.47958922906152e-07
22.25,0.0601666666666667,5.7832916003253e-10,4.95710708599311e-07
22.75,0.0601666666666667,3.00109062991715e-10,2.57236339707184e-07
23.25,0.0601666666666667,1.61829502740574e-10,1.38711002349064e-07
23.75,0.0601666666666667,9.35643831356802e-11,8.01980426877259e-08
24.25,0.0601666666666667,4.60395524359836e-11,3.94624735165573e-08
24.75,0.0601666666666667,2.00396156557759e-11,1.71768134192365e-08
25.25,0.0601666666666667,7.13867529977815e-12,6.11886454266699e-09
25.75,0.0601666666666667,3.57338015399833e-12,3.06289727485571e-09
26.25,0.0601666666666667,1.54084456971404e-12,1.32072391689775e-09
