"x","y","p","dens"
17.5,0.073,3.26181769871408e-07,6.98960935438731e-05
18.5,0.073,1.3733415359829e-07,2.94287471996335e-05
19.5,0.073,6.00846770028696e-08,1.28752879291863e-05
20.5,0.073,2.18686584236227e-08,4.6861410907763e-06
21.5,0.073,8.14750724490889e-09,1.74589440962333e-06
22.5,0.073,2.54639521390154e-09,5.45656117264615e-07
23.5,0.073,6.71383272161653e-10,1.4386784403464e-07
24.5,0.073,1.68200751996528e-10,3.60430182849703e-08
25.5,0.073,4.29013369540597e-11,9.1931436330128e-09
26.5,0.073,1.10332904190713e-11,2.36427651837243e-09
27.5,0.073,2.64360740742653e-12,5.66487301591399e-10
28.5,0.073,8.21288637098406e-13,1.75990422235373e-10
29.5,0.073,2.53001393168972e-13,5.42145842504940e-11
7.5,0.0776666666666667,0,0
8.5,0.0776666666666667,0,0
9.5,0.0776666666666667,0,0
10.5,0.0776666666666667,0,0
11.5,0.0776666666666667,0,0
12.5,0.0776666666666667,0,0
13.5,0.0776666666666667,0,0
14.5,0.0776666666666667,0,0
15.5,0.0776666666666667,1.3232745445193e-07,2.83558830968422e-05
16.5,0.0776666666666667,6.40346843076834e-08,1.37217180659321e-05
17.5,0.0776666666666667,6.99282874057605e-08,1.49846330155201e-05
18.5,0.0776666666666667,4.54530468532522e-08,9.73993861141118e-06
19.5,0.0776666666666667,2.14175612348821e-08,4.58947740747474e-06
20.5,0.0776666666666667,1.00873230131526e-08,2.16156921710413e-06
21.5,0.0776666666666667,3.58572776771649e-09,7.68370235939248e-07
22.5,0.0776666666666667,1.36246554271135e-09,2.91956902009575e-07
23.5,0.0776666666666667,5.3698293643878e-10,1.15067772094024e-07
24.5,0.0776666666666667,1.93051507870745e-10,4.13681802580168e-08
25.5,0.0776666666666667,6.05145241960868e-11,1.29673980420186e-08
26.5,0.0776666666666667,1.91420415784904e-11,4.10186605253367e-09
27.5,0.0776666666666667,5.17799945587427e-12,1.10957131197306e-09
28.5,0.0776666666666667,1.15265557099065e-12,2.46997622355139e-10
29.5,0.0776666666666667,2.43231417229595e-13,5.21210179777703e-11
